average_rating,author_id,text_reviews_count,name,ratings_count
4.32,5332828,6,Blanquet,71
4.29,5332833,6,Joe Villion,75
4.2,4941045,45,Ana Albero,251
4.32,5332835,6,Anabel Buxton,71
4.32,5332837,6,Charles Van Der Essen,71
4.28,4941044,7,Sharmila Banerjee,76
4.32,5332839,6,Sophy Hollington,71
4.32,5332841,6,Emma Loftstrom,71
4.36,5332842,7,Andrea Wan,77
4.3,5332843,6,Sarah Maycock,74
4.17,5332844,7,Pieter Van Eenoge,77
3.5,16611905,2,Ecchi-Star!,6
3.5,16611906,2,Jean-Baptiste Nanteau,6
3.43,15566715,3,Brendon Tapper,35
3.5,16611907,2,Dandon Fuga,6
3.2,3899094,2,John Crayton,10
3.78,7149302,9,Dax Gordine,59
3.2,7706873,2,Xa,10
3.23,2548614,61,Vincenzo Cucca,716
3.5,16611908,2,Gonalo Ordonez Arias,6
3.5,16611909,2,Oskar Vega,6
3.55,6851838,9,Mark Byers,31
3.55,849536,9,Lin Zhang,31
3.55,6851840,9,Lyan Zhang,31
4.55,6927777,368,Michael Gombos,6050
4.14,8153067,28,Jamal Peppers,278
4.11,7054232,2,Jennifer Hernandez,64
3.96,7971384,38,Ben Hunzeker,224
4.3,4389320,5,Josh Ray,171
3.66,9865819,54,Ricardo Lopez Ortiz,528
3.11,2988657,4,Rob Niko,37
3.4,2988658,9,Karl Waller,55
3.63,2856391,12,Jin Jing Gui,84
3.0,16453712,2,Sey Viani,6
4.34,15460425,3,Xiao Shan Zhou Zai,53
3.73,4206971,9,Michael Zigerlig,79
3.75,16892011,1,Staz Johnson,8
3.75,16892012,1,Klaus Janson,8
3.87,477577,51,Namuchi Takumi,576
3.33,16294153,3,Hiroya Oku,15
3.32,16294154,4,Keita Iijika,28
3.32,15934241,4,iidukakeita,28
3.73,937567,18,Tom Fleming,202
3.92,7046738,81,Riko Sakura,937
3.96,7231119,33,Soyogo Iwaki,318
3.85,17162906,7,JB Tapia,13
3.24,111463,19,Mark L. Haynes,94
3.56,3914342,2,Caleb Gerard,9
3.24,3372518,2,Luke Quigley,34
3.24,3372519,2,Neil Fitzpatrick,34
3.54,193013,8,Allan C. Kimball,46
2.88,5825506,2,Frank Adey,8
3.0,5825507,3,George E. Clark,11
3.85,320055,4,Stephen Hitchcock,26
3.58,2105721,53,K. Perkins,360
2.81,3496195,40,Andrew Rostan,180
2.98,5282736,41,Kate Kasenow,201
4.28,3994758,9,Birga Meyer,105
3.98,5758919,105,Andy Khun,1032
3.98,7752280,104,Joe Largent,1023
3.98,886948,105,Sean Doyle,1043
3.56,15986153,94,Robinson Rocha,431
4.01,6152112,11,Charles Reisenstein,70
3.09,15811329,9,Neil Eaglesham,64
3.5,334050,5,Maria Piscopo,24
2.62,3873955,8,Tony Leonard Tamai,26
3.55,2864427,66,Inverna Lockpez,467
3.83,7546343,16,Thomas Giorello,72
3.27,5034462,2,Benny Powell,30
3.72,15397747,14,Scot Eaton,93
3.32,115588,32,Michael Feldman,269
3.8,4838492,1,C. Baglini,5
3.79,6645241,13,Stefan Petruchia,91
3.93,4607150,76,Kaoru Shintani,443
4.08,2944290,8,Daniel Shelton,266
3.0,6420442,1,"Christian Durieux,",4
3.25,2969923,7,Gihef,40
2.6,6420443,1,Aylvian Savoia,5
3.25,8200572,2,Russell Dauterman,16
3.04,7020218,153,Clark Gregg,873
3.56,3157050,6,Charles Reizenstein,45
3.36,13557627,4,George S. Hurst Jr.,28
3.77,6505869,6,Joon-sik Yoon,325
3.77,3279802,5,Dong Hoon Kim,302
3.48,490326,7,Jean Michel,66
3.81,3951503,4,Stephen Frost,32
3.57,7200325,1,Sarah Partington,7
3.53,3886,26,Karl Zinsmeister,205
3.81,7227701,121,Tom Hammock,431
4.09,295771,3,Greg Fiering,33
3.75,16328891,26,Tsubasa Yamaguchi,165
4.12,5226970,11,Martin Schmitz-Kuhl,33
3.2,2794840,9,Carlos Puerta,54
3.79,4862458,8,Mark Lipka,119
3.68,4892547,27,Gabi Blumberg,693
3.79,3126871,26,Alvin Sargent,313
3.98,4005530,5,Villard Books,40
3.17,3373062,15,Michael Waaler,89
4.24,3989604,4,Andrew Brandou,71
4.24,3989606,4,Matt Brinkman,71
4.47,6764472,15,Jeremy Collins,97
3.87,2781082,20,Joe Sanders,484
3.74,16465091,14,Marco Checchetto,148
3.74,16471504,14,Marco Checchetto,148
3.55,309292,14,Robert Grossman,86
3.17,6496274,4,Emma Caulfield,12
3.0,6496275,3,Camilla Outzen Rentsen,11
3.78,15503226,2,Kittredge Caitlin,9
4.42,9825007,6,Rachel Lee Taylor,12
4.43,8200175,6,Jessica Hilt,14
4.41,6982124,10,Sunny Katz,34
4.32,4001525,10,John Cardinal,34
4.42,9841773,6,Marlene o'connor,12
4.38,260479,7,David Ferreira,16
4.42,9841779,6,Andrew Houle,12
4.19,7340184,8,Rodolfo Ledesma,16
3.77,1264195,7,Michael Crockett,56
4.42,9841791,6,Emily Dumas,12
4.31,6899050,7,Greg Moutafis,13
4.15,8107488,6,Brett Mason,13
3.73,6583547,24,Gregory Ruth,472
3.63,7423878,8,Dave Scheidt,52
4.58,15238479,3,Josh Vann,12
4.58,15238480,3,Simone D'Armini,12
4.25,1151258,42,Manuel Gutierrez,1270
2.74,3893090,11,Rob Heynes,147
3.73,88207,35,David Hopkins,215
3.3,952838,9,Brock Rizy,30
3.75,312058,28,Charles Barsotti,160
4.21,5820054,44,Keiler Roberts,199
3.61,164532,7,Tomohiro Chiba,218
3.96,5852397,205,Sean Rubin,2058
3.75,238666,15,Rina Ayuyang,119
4.71,15759668,1,Megan Raley,24
4.54,9887003,1,Alex Gilbert,26
4.71,15759669,1,Autumn Haynes,24
4.71,15759670,1,Bridget Gibson,24
4.71,15759671,1,Brigitte Woltjen,24
4.71,15759672,1,Caitlin Scannell,24
4.71,15759673,1,Ceri Giddens,24
4.54,14041278,1,Claire Hummel,26
4.71,15759675,1,Hannah Kennedy,24
4.71,7116966,1,Jay Jacques,24
4.71,15759676,1,Kevin Jay Stanton,24
4.52,14257802,27,Kiku Hughes,132
4.71,15759677,1,Leon Rozelaar,24
4.71,15759678,1,Liz Parlett,24
4.53,14183575,5,Morgan Shandro,30
4.71,15759679,1,Onsta,24
4.71,15759680,1,Rhys Bobo,24
4.68,15759681,2,Sally Cantirino,28
4.34,6188292,1,Sam Beck,35
4.38,6467198,6,Sander Berg,42
4.71,15759682,1,Steven Sugar,24
4.72,15759683,1,Taylor Robin,25
4.71,15759684,1,Val Kung,24
4.0,6524932,29,James Craig,814
4.0,16049,24,William Bevington,752
4.0,3861951,24,Irene Korol Scala,747
2.9,5707807,6,Pander Brothers,49
3.99,4837901,9,Stan Kyle,72
4.43,16289191,7,Vimeddiee,23
4.14,469757,4,Fletcher Dunn,147
4.02,167077,5,Ian Parberry,133
3.82,5791288,3,Wilson Harvery,60
3.98,822393,4,Dennis Marks,45
4.07,5295060,26,Aneurin Wright,94
4.32,6580297,131,Polly Guo,3598
4.53,7476990,329,Hikaru Suruga,11981
3.6,14795947,8,Eric Palicki,43
3.57,14795948,4,Vinnie Rico,21
4.22,12076367,2,Admira,9
4.14,7519062,14,Tian Zhong Ling Mu,423
4.35,6873852,2,Jose Bea,20
3.65,6452198,102,Tom Briscoe,810
3.45,14875583,138,Eber Ferriera,1373
4.26,14226723,74,Teva Harrison,314
3.36,7093248,10,Ian Smith,39
3.42,48398,13,Shaun Thomas,272
3.86,7231894,20,Ferran Daniel,119
4.01,234371,17,Will Jacobs,151
3.38,354736,1,Tom Hoover,8
3.17,14257066,1,Peter Menotti,6
2.84,375898,23,Pepe Moreno,182
4.47,6564038,6,James Eatock,34
4.15,2899515,74,John Fang,1554
3.63,14782516,30,Kodama Naoko,210
3.96,1246555,4,Yukari Ochiai,80
3.47,689991,5,Dave Wyatt,17
3.97,14593533,26,Dana Salim,31
4.24,5819883,35,Jason Santa Maria,348
3.68,554154,5,Crush,62
4.42,3887388,1001,Yoko Umezawa,44878
4.4,15087879,684,Linda M. York,28445
3.61,14590409,7,Ricardo Drumond,28
4.0,8246638,3,Rob Ruffalo,11
4.0,11042772,3,Gudio Guidi,11
4.2,4956542,184,Priscilla Hamby,2276
3.29,16051860,18,Simone Biachi,178
3.34,6617445,20,Simone Peruzzi,209
3.36,8158723,23,David Meikis,218
4.01,14881026,14,Cotoji,108
3.34,7416761,16,Kennedy Xu,41
3.36,7322350,19,Ken Chou,45
3.56,7303780,24,Franco Viglino,62
4.24,15504980,19,Joseph Bergin II,157
4.24,15505000,19,Arianna Maher,157
3.69,596734,32,Sage Stossel,163
3.36,2945576,3,Hans Tseng,42
4.08,8474873,6,Vin Varvara,12
3.49,2945769,21,Mihailo Vukelic,147
4.03,4448499,6,Gemstone Publishing,200
4.22,14245924,5,Hendri Prasetyo,18
4.3,13516567,5,Miralti Firmansyah,20
3.88,130552,9,Lucienne Roberts,131
3.26,148266,7,Andrew Brighton,34
4.15,8835771,238,Ozge Samanci,1262
3.55,466840,37,Jim Kouf,139
3.74,7249824,39,Marc Gaffen,160
3.74,7249825,39,Kyle McVey,159
3.78,4920249,10,Ruben Moreria,74
3.7,600533,11,Rafe Blaufarb,83
4.19,14531467,7,Thomas Ridgewell,109
4.15,5175011,74,Rogerio Coelho,452
3.28,3979626,13,Vince Russell,65
3.12,441512,12,Manny Clark,73
3.16,8830400,6,Jennifer Crute,19
4.17,15397868,2,Dexter Soy,18
3.76,553441,17,Arashi Shindo,136
3.77,5791433,33,Jason R. Grissom,379
4.0,4358009,26,Chros McDougall,525
3.85,5791448,22,Brian Papp,211
3.67,7131513,2,Vannis Roumboulias,12
3.33,93202,24,Mark Askwith,155
2.5,7433866,12,Jerry Z.,16
3.57,16708522,8,Jeremiah Skipper,56
4.1,15040834,11,M. Victoria Robado,60
3.15,615416,8,Carla Millar,27
4.14,1680328,5,J.C. Duffy,28
3.6,4230981,3,Federicco Dallocchio,40
3.43,3380149,69,Diana Thung,251
3.47,1120017,118,Hilary Campbell,195
3.48,3079687,6,Bill McKay,44
3.17,5770516,3,Craig Rosseau,24
3.45,480272,5,Lou Kang,33
3.6,3439607,5,Hironori Kikuchi,62
3.6,3439608,5,Yuko Tsuno,62
3.6,3439609,5,Yoshitomo Yoshimoto,62
3.71,3439610,7,Makoto Aida,68
3.94,13694443,7,Yoshikazu Ebisu,64
3.94,16623057,7,Muddy Uehara,64
3.87,16623058,8,Nekojiru,76
3.94,9638264,7,Hajime Yamano,64
3.94,16623059,7,Masakazu Toma,64
3.94,16623060,7,Carol Shimoda,64
3.87,16623061,8,Yasuji Tanioka,76
3.94,16623062,7,Hanako Yamada,64
3.94,16623063,7,Migiwa Pan,64
2.89,57286,3,Malcolm Bourne,9
3.5,14236795,6,Kurando yukiaki,22
3.62,389877,9,David S. Siegel,112
4.15,7494974,1,Zhu Gang Xie Yue,101
5.0,6627290,1,Gervasio,1
3.23,3141543,7,Vince Mielcarek,56
4.09,877056,7,Michelle Taute,65
4.04,283904,61,Hitoshi Okuda,1689
2.41,7268181,11,Yvet Guichet,85
3.6,7752285,244,Danielle Rudoni,1613
3.77,6902828,170,Pericles Junior,2867
3.32,15146809,28,Anthony J. Tan,313
3.32,15146810,28,Jason P. Martin,313
3.28,15673279,26,Moss Andres Jose,290
4.08,3302944,8,JACKS,85
3.79,4121756,8,Bob Fujitani,72
4.21,15317854,1,Giovanni Tucci,14
4.38,3854334,1,Mo Gollub,24
3.64,4422492,52,Andy Mcdonald,430
3.24,7047594,6,Stuart Jennett,42
4.63,4524523,9,Dan Luvisi,139
3.8,10808,20,Jun Lennon,687
4.35,925114,66,Kenya Hara,963
3.85,1005595,11,Yoshihiro Takahashi,446
2.85,623356,28,Kazuaki Yanagisawa,148
2.78,1183285,2,Noriko Kuwata,18
3.37,7735653,37,Troy-Jeffrey Allen,133
3.37,7735655,37,Grant Jeffrey Barrus,133
3.37,7735656,37,Carolyn Belefsky,133
3.37,7735657,37,Michael Brace,133
3.37,7735651,37,Joe Carabeo,133
3.37,7735652,37,Michael Cowgill,136
3.46,6561402,37,Kevin Czapiewski,145
3.32,760476,59,Carol Dembicki,206
3.45,7735639,42,Rebecca Goldfield,156
3.37,7735661,37,Borja Pena,133
3.44,7735662,55,Dale Rawlings,195
3.37,1398662,37,Kevin Rawlings,134
3.51,3939180,45,Kevin Rechin,176
3.37,7735664,37,Gregory Robison,133
3.37,7735665,37,Wendy Strang-Frost,133
3.37,7735666,37,Tabitha Whissemore,133
3.37,7735667,37,Paul W. Zdepski,133
3.21,7682087,6,Juan Ferrerya,47
3.87,7073311,22,James Andrew Clark,76
4.06,7849527,320,Gabriel Bautista,2270
3.56,516550,12,Janine Ellen Young,98
3.78,16964935,54,James Parks,183
4.11,16544818,15,Sandu Florea,88
3.33,6763795,13,Joe Pimenta,88
3.33,6763796,13,Steve Shananhan,88
3.96,222477,7,Richard Bryant,27
4.11,6886836,5,David Garcia Cruz,53
3.28,1408351,12,Seisaku Kano,95
3.87,2677964,22,Brian Bascle,90
4.2,5621643,11,Bernie Wrighston,169
2.98,5699569,7,Park Young Ha,56
3.93,1844167,123,Kei Kobayashi,2910
3.68,5766383,7,Boody Rogers,44
3.85,17287287,15,John Carnell,232
4.0,6471403,3,Krazy Krow,63
3.74,1340618,47,Cathia Jenainati,382
3.25,14881119,14,Scott Lope,116
4.04,15375843,87,Cory Peteri,499
4.12,477828,8,Jeffrey Morgan,60
3.8,5339232,50,David Daza,679
4.66,16582086,18,Jaide Mandas,65
4.66,16582087,18,Marisa Han,65
4.02,6471411,92,Maria Victoria Robado,665
4.08,14557694,334,Tee Franklin,2326
4.64,5769798,18,Melanie Ujimori,86
4.66,16582089,18,Ash G.,65
4.62,5769800,18,Chan Chau,79
4.35,14324738,32,Myisha Haynes,271
4.66,16582090,18,Orunmilla Williams,65
4.62,16582091,18,Sara DuVall,66
4.66,16582092,18,Autumn Crossman-Serb,65
4.66,16582093,18,Christina 'Steenz' Stewart,65
4.66,16582094,18,Genue Revuelta,65
4.66,16582095,18,Isuri Merenchi Hewage,65
4.19,16694303,24,Ysabet MacFarlane,153
4.02,14111955,36,Eileen Kaur Alden,47
3.94,14111956,26,Supreet Singh Manchanda,36
4.03,14779172,63,Amrit Birdi,590
3.08,8573463,3,Carolina Stahlberg,13
3.45,15489197,12,Wes Caig,67
2.46,15390407,8,Candy Briones,13
4.08,4974516,47,Tom Fontana,2327
3.38,686405,1,Rita Street,13
3.44,1418841,1,Roberta Street,9
3.9,6922134,7,Verena Klinke,69
3.97,6922135,4,Jakob Eirich,32
4.0,4989846,3,Anne Opotowsky,22
3.53,4989847,5,Aya Morton,32
3.88,2854258,1,Bob Benatale,42
3.03,7164482,9,Adrian Teo,29
3.03,7164483,9,Kenfoo,29
3.82,313504,4,Jim Brady,22
3.0,1644123,11,Adam Rifkin,31
3.04,14872809,16,Jeremy Saliba,46
3.77,8434142,15,Fabrizio Dori,60
3.83,358024,1,Stacey King Gordon,23
3.69,7306789,3,Michael C. Degracia Suayan,16
3.66,173794,7,Nick Saunders,35
2.67,16330953,2,Giuseppe Caffaro,3
3.22,858445,26,Steve Gibson,205
4.34,764192,18,Cees W. de Jong,410
4.39,3017852,12,Jan Tholenaar,359
3.62,492852,15,Dez Skinn,176
4.25,7149150,68,Antoine Dode,490
4.14,8123344,3,Zefiar,14
3.8,1411022,4,Jean Lissette Aroeste,45
3.28,952667,13,Batia Kolton,47
3.2,2772659,10,David Polonksy,25
3.32,2772660,13,Mira Friedmann,44
3.36,3006035,13,Itzik Rennert,45
3.93,662251,6,Edward Mast,59
3.88,16197034,5,Perry Tapper,25
4.19,3364942,53,Satoru Fujii,2999
3.13,15611572,75,Sal Capriano,271
1.4,7159828,1,Chloe von Arx,10
3.99,14770497,19,Sean Karemaker,70
3.86,7113477,10,Wataru Karasuma,144
3.88,15456824,9,Angela Liu,139
3.54,12650475,7,L. Wein,134
3.99,728410,23,Thomas Schumacher,185
3.88,5326771,4,Elias Chatzoudis,43
3.79,9026934,1,Alessandro Barbucci,14
3.96,7124563,3,Fabian Nury,24
3.68,470439,4,Christine Rossi,38
4.09,13823,48,Bob Adelman,344
3.75,485290,2,Tony DiPreta,53
3.9,1125745,3,Cal Massey,58
3.8,6427969,2,Vic Carrabotta,45
3.91,400838,2,Jay Scott Pike,53
3.86,2778239,2,Howard Post,70
3.71,6427973,21,Bill Benulis,200
3.82,14955597,1,Sy Bery,39
3.82,14955598,1,Louis Zinsky,39
3.92,7073295,3,Carl Hubbell,72
3.82,14955599,1,Jimmy Infantino,39
3.88,381639,10,Harry Anderson,153
3.82,14955600,1,Vic Dowling,39
3.82,14955601,1,Al Luster,39
3.82,14955602,1,Al Erdeh,39
3.82,14955603,1,Ed Goldfarb,39
3.83,6427646,3,Mac Pakula,46
3.82,14955604,1,Larry Woromsky,39
3.82,14955605,1,Charles A. Winner,39
3.73,8440849,4,Christopher Rule,63
3.69,6050755,13,Michael J. Vassallo,101
3.92,16390757,4,Arlene Yiadom-Daley,13
3.03,3241625,3,Matt Santolouco,32
3.85,2898446,9,Mikage,79
3.78,15071383,9,Anthony Washington,77
3.8,2958894,133,Giovanni Niro,1270
3.95,2815148,10,Peter Berts,40
3.95,4646836,10,Baptiste Heidrich,40
3.95,4646837,10,Julien Monthel,40
3.72,12106094,18,Laura Espinosa,50
3.91,1370937,16,Len Strazewski,108
3.86,6974145,7,Randy Krum,147
4.59,431794,81,SIU,1212
3.63,7289076,24,J. Gwunfryn Jones,209
3.01,4960415,7,Tsuwabuki An,80
3.55,111937,35,Steven Perkins,269
4.13,450358,92,Jeff Fessler,744
3.84,8080532,16,Christopher Schlerf,216
4.22,5213599,3,Rick Stasi,99
4.33,11610388,2,Dan Rinylo,6
4.14,11610389,2,Carl Antonowicz,7
4.33,13017859,2,Jon Chad,6
3.62,936363,7,Neil Brideau,53
4.33,13017860,2,Josh Lees,6
4.43,13017883,2,Laurel Holden,7
4.33,13017912,2,Bill Bedard,6
4.33,13017913,2,Mathew New,6
4.33,13017933,2,April Malig,6
3.82,597869,2,William Payne,11
4.33,13017946,2,Iris Yan,6
3.52,2618851,6,Romano Felmang,50
2.89,4340565,35,Anna Wieszczyk,167
3.82,46809,28,Terry Dobson,354
3.77,13878595,19,Rachel Dobson,265
3.55,16166137,95,Richard Friends,340
3.63,5446909,173,David Nytra,775
3.71,14842642,3,Damien Couceiro,41
4.0,15989848,5,Don Christensen,14
3.69,15364856,5,Russ Helm,26
4.11,4102515,5,Henry G. Franke III,18
2.95,3163737,4,Dwight MacPherson,22
2.14,3163738,1,Mike Fiorentino,7
3.67,4525473,4,Jaime Daez,36
3.52,15675881,2,Galen Showman,29
4.0,14325190,3,Santiago Garcaia,7
3.83,7427131,3,Diana Tamblyn,6
3.62,33509,32,Bill Kunkel,192
3.9,9824920,18,Alan Sheikman,111
2.76,6964887,13,Deborah Carita,37
3.8,15578355,1,Marc L. Thomas,5
3.59,250165,61,Scott Davis,431
4.25,8342507,3,Rich Dent,8
2.57,15709238,1,Chris Panda,7
3.57,7804927,1,Mac Rauch,7
3.57,7804928,1,W D Richter,7
2.9,1166238,22,Chris Gavaler,39
2.78,14931601,29,Pierce Hargan,101
3.7,14550925,5,Heather Finley,43
3.67,14550916,18,Nicole Glade,43
3.8,820017,134,Nick Tapalansky,769
4.07,69081,5,Friedrich Friedl,60
4.22,868577,3,Bernard Stein,37
4.22,3898440,3,Nicolaus Ott,37
4.1,5108662,12,Dirk Deppey,211
4.11,5180937,43,Corbyn Kern,379
2.98,7878390,23,Digger T. Mesch,57
3.91,13395457,4,Enrica Angiolini,23
3.74,5109620,11,Paul Smith,108
3.52,3953829,6,Piers Roberts,40
4.02,4489989,7,Mizobuchi Makoto,63
4.04,297142,2,Dmitry Kirsanov,45
4.02,29579,4,Milo George,97
3.47,5099028,10,Michel Choquette,38
3.41,225499,9,Ed Northcott,83
3.95,6430483,23,Iain Laurie,132
4.23,5810207,7,Nathan Crowley,71
3.77,14840837,6,Kevin O'Neiil,30
3.37,7230815,3,Sam Lofti,30
2.45,4961055,21,Terry Dodson,110
3.9,16001513,204,Mathew Sturges,3818
3.6,6852951,32,Kieth Giffen,216
4.1,677001,3,Michael Kronenberg,20
4.33,179209,2,Eddy Zeno,12
4.2,1361237,34,abe Mei Xing,1461
3.02,9855677,9,David Halvorson,42
3.02,9855678,9,Will Perkins,42
3.34,6960936,19,Phil Sloan,85
3.5,403621,5,Allison Barrows,12
3.75,1090060,13,Keith Mayerson,152
3.12,4603130,3,Amie Haysaka,64
4.1,2890908,13,Stephanie Lux,73
4.19,2337480,14,T. Ledoux,1212
3.73,5823762,26,Jason Oberholtzer,148
4.16,41070,7,Chris Meyer,239
3.66,4833966,15,Louise Flaherty,50
3.55,3494679,16,Alan David Doane,196
3.37,468630,10,Rebecca Kraatz,70
3.85,4225467,3,Davy Fisher,26
3.77,3184581,48,Amanda Thomsen,184
3.2,3222045,29,J.P. Kalonji,136
3.79,2891587,26,Melinda Thielbar,135
4.03,8580,45,Carol Fox,924
3.82,1380953,14,Sai Kawashima,78
4.33,8346098,1,Marie Post,3
4.33,8346099,1,WTWDID,3
4.0,8346100,1,Anton Krull,4
4.33,8346101,1,Henrik Zacco,3
4.33,8346102,1,Thomas Zackarias Westberg,3
3.92,8346103,1,Max Solca,13
4.33,8346104,1,Anna Sofia Morch Bendixen,3
2.8,16926669,3,Charlie Kopetski,15
3.59,2087191,37,Sankichi Meguro,318
3.93,15065384,27,Steven Sadowski,770
4.33,4320806,14,Gordon McAlpin,101
3.79,3482923,12,Jason Overby,115
3.86,3483841,11,Jason T. Miles,84
3.85,3483848,11,Derik Badman,82
3.85,3483849,11,Warren Craghead III,82
3.8,14357180,3,Andrea DiVitto,10
4.18,4155848,4,Joseph Kosinski,28
4.18,4155847,4,Andree Wallin,28
2.5,16140502,1,Koi Tornbull,2
3.69,78216,6,Yoshino Somei,555
4.38,7834131,27,Georges Jeanty,487
4.38,7834132,27,Dan Dos Santos,487
3.79,5806984,16,Matt Buck,163
3.95,7192629,3,Sue Apfelbaum,37
3.89,958940,8,Gerard Unger,79
4.12,944559,28,Steve Palmer,1991
3.79,4745929,20,Heather White,94
3.76,3500391,20,Whitney Leith,90
3.92,5792062,27,Nichol Ashworth,143
3.76,5792064,20,Bryce Coleman,90
4.1,12789,14,Patrick Neighly,917
3.03,93954,4,Jorge Heufemann,31
4.45,13537303,3,Laura Trinder,11
4.19,4342811,4,Simone Castaldi,16
3.97,9261066,6,Dave Ebersole,33
4.1,5805508,5,Don Fowers,21
4.33,59539,47,Jacob Covey,394
3.28,445452,11,Christian Gasser,76
3.56,5061906,3,Aarni Korpela,9
4.26,8623170,53,Joe Todd Stanton,231
4.14,3956984,11,Alexander Tochilovsky,105
4.14,1915248,11,Mike Essl,104
3.87,5046356,11,Stu Heinecke,69
3.14,6574154,17,Sun Jiyau,58
3.22,2861215,17,Guo Guo,67
3.77,551540,54,Michael Mucci,440
3.56,1397046,50,Bill Alger,330
3.92,553389,50,Art Huffman,664
3.2,14558857,2,T.K. Hawley,5
3.0,14675405,2,John H. Compton,6
3.2,14558860,2,L. Bing,5
3.5,14235036,2,Al Weine,6
3.2,14558861,2,Ray Burley,5
3.2,14558862,2,Charles Nicholas Wojtkoski,5
3.2,14558863,2,Frank Pretsch,5
3.18,6994861,3,Frank Borth,11
3.33,5039161,5,Ray Houlihan,15
3.2,14675400,2,Lochlan Field,5
3.42,1409588,3,Al Gabriele,26
4.23,7062921,21,Dave Chisholm,48
3.42,2068566,10,Marco Ghiglione,66
3.03,14130644,33,Dave Rapoza,208
4.0,14823687,5,David M. DeVries,29
4.52,15014461,18,Huang Yue nobu,987
4.52,7427719,18,sadayasuGui,987
4.52,9654021,18,Hai Yue reona,993
4.52,7512745,18,Zhong Xi yasuhiro,987
4.53,13668529,18,nankidai,993
4.52,15145279,57,Lu Mu yuuki,2104
4.52,15482989,18,Mu Cun wasabi,988
4.52,7427482,18,Ceng Tian Zheng Ren,991
4.52,13668530,43,Gong Qi kazushige,1642
4.52,6613861,18,Shang Cun Chun Zi,988
4.53,7433877,18,Lei Ju Cheng,999
3.57,1302152,61,Kevin Hanna,277
3.53,363797,41,Jose Garibaldi,197
2.89,6952645,6,Jakub Rebelka,74
3.67,6252255,7,Team Shameless,36
3.67,9873598,7,Ocicatsy,36
3.67,9873599,7,Wensleydale,36
4.02,13436563,20,Matt Upson,59
3.47,4654047,6,Eric Moreno,57
4.07,8379749,11,Valentin Roman,141
3.87,6114095,10,Lee Black,135
3.69,15273025,3,"Krantz, Pete",13
3.95,91688,71,Hikaru Hayashi,1808
3.72,200500,46,Alex Gutteridge,334
4.47,5774096,26,Joseph Shanel,1436
4.08,15905672,8,Dustin Nguyen,49
3.29,15173782,6,Jillian Fleck,21
4.34,14428530,29,June Honma,1757
3.57,4686843,3,Aaron McKinney,7
4.0,936789,4,Seiji Matsuyama,51
3.31,2965589,29,Robert Grabe,144
3.53,5059619,150,Jean-Philippe Stassen,947
3.09,731068,24,Mikyung Kim,192
4.72,16967935,8,Sini,32
4.72,16967936,8,Hyeono,32
3.52,3973039,12,Shelly Bond,106
3.97,2320281,22,Rainbow Buddy,212
3.96,6496270,36,Ben Epstein,442
3.24,8181843,18,John Raffo,55
2.96,13452577,11,Nur Iman,24
2.79,2318480,3,Jacob Eguren,14
3.65,5099186,5,C.J. Renner,20
4.18,498884,35,Hans Beimler,342
4.0,1625342,5,Keith Howell,16
4.74,16483824,5,Angeliki Salamaliki,34
4.21,1429514,10,Edmund Shern,99
4.47,9851182,14,Michael Salanville,135
3.02,679211,48,Tom Kerr,518
3.49,2864077,22,Luke Feldman,94
2.72,6527635,19,Jack Fury,110
2.78,6527637,21,Rick Leonard,125
2.68,17031258,45,Gianluca Gugliata,257
3.78,13843492,3,Till Lukat,27
4.0,16033233,1,Gabriel Hardman Story By:,9
3.19,2803467,43,Kristen Koerner Simon,183
3.2,6887821,40,Marie Cruz,169
3.15,15483743,40,Whilco Portacio,164
3.2,5032997,40,Nikki Dy-Liacco,174
3.2,5032998,40,Mary Ann Licudine,172
3.15,15483744,40,Len Strazowski,164
3.16,55827,41,Paul Fricke,174
3.17,6326837,40,Alexander Grecian,166
3.16,15483745,40,Vicente Navarette,165
3.16,15483746,40,Joel Valentino,165
3.62,5556050,8,Stephane Oiry,50
3.83,8185151,0,Mick Gray,6
3.81,2419597,5,Picaret,32
3.9,1243505,41,James Pascoe,336
3.74,7736071,8,Jac Kirby,58
3.79,508976,9,David Stromberg,33
4.0,15046193,21,Zack Lieberman,52
4.0,15046194,21,Louis Neubert,52
3.22,46140,29,Stephen John Phillips,161
3.73,3893662,12,Luca Erbetta,145
3.93,84614,12,J. Daniels,169
3.4,5764388,42,Yana Stajno,148
3.95,6130722,4,Humon,38
3.81,965771,14,Yagi Chiaki,246
3.62,14006467,8,Jordan Bellaire,55
3.75,8623247,3,Karie Liao,12
3.63,3374179,7,Tong Wai Lum,43
4.67,14128758,2,Jonny Jimison,12
3.98,1101504,18,Cindy Vance,264
4.1,4802892,15,Daniela Finistauri,391
3.95,4591375,11,Justin Erickson,58
3.34,5772684,16,Tamon Ohta,87
3.63,2903465,18,Charles Von Rospach,224
3.79,3383899,4,Vincent Navarrette,14
3.08,1154576,2,PURE,13
3.86,13374040,565,Marika McCoola,3696
3.29,13673035,10,Sin Grace,35
3.35,3452271,5,Steph Cherrywell,23
3.94,6924333,15,Riccardo Federici,128
3.5,13773908,1,"Ohba, Tsugumi",32
3.94,5398506,23,Janusz Ordon,668
5.0,8567832,2,Diana Naneva,4
4.01,16527538,50,Iasmin Omar Ata,120
4.15,14187872,12,Ben Jones,98
4.09,5896048,46,Taras Otus,1422
