work_id,book_id
44751531,"[26030854, 25066769]"
44751532,"[25066770, 27803850]"
44751533,[25066771]
44751534,"[25066772, 28105644]"
44751535,"[25066773, 27434801]"
44751536,[25066774]
44751537,[25066775]
44751538,[25066776]
44751539,[25066777]
44751540,[25066778]
44751541,"[25066779, 26862325]"
44751542,"[25066780, 27859387, 32194502]"
44751543,"[28449495, 25066781, 29232548]"
44751544,"[27227522, 25066782]"
44751545,"[27263706, 26030926, 25066783]"
44751546,[25066784]
44751547,"[29560097, 25066785]"
44751549,[25066787]
44751552,"[25066790, 28094491]"
44751553,[25066791]
44751554,[25066792]
44751559,[25066797]
44751560,[25066798]
44751561,[25066799]
44751562,[25066800]
44751563,[25066801]
44751564,[25066802]
44751565,"[25066803, 28041833]"
44751566,"[25066804, 27882051, 30252856]"
44751567,[25066805]
44751573,"[27882000, 25066811]"
44751574,[25066812]
44751575,[25066813]
44751576,[25066814]
44751577,"[28474481, 25066815]"
44751578,"[29775581, 28938123, 25066816]"
44751579,[25066817]
44751580,[25066818]
44751581,[25066819]
44751582,"[25066820, 28182608]"
44751583,"[25066821, 28052493]"
44751584,[25066822]
44751585,"[27870409, 25066823]"
44751586,"[26194691, 25066824, 29535778]"
44751587,"[27882050, 25066825]"
44751588,[25066826]
44751590,[25066828]
44751755,[26863780]
44751862,[25067048]
44751957,[25067133]
44752102,[25067266]
44752717,[25067838]
44753902,[25069009]
44754371,[25069392]
44754682,[25069657]
44758134,"[25072601, 25072585, 27803835]"
44758180,"[28169603, 25072668]"
44758251,"[25864001, 28537919]"
44758903,[25073668]
44758905,[25073670]
44759073,[25073848]
44759123,[25073904]
44759369,[25074137]
44759387,[25074159]
44759391,[25074163]
44759410,[25074182]
44759432,[25074203]
44759448,"[25074220, 36175741]"
44759450,[25074223]
44759464,"[30094982, 25074239]"
44759501,[25074278]
44759503,"[27985014, 30293653, 27267248, 28482372, 27254484, 25074280]"
44759612,"[25074379, 25712254]"
44759950,[25074591]
44760257,"[28167979, 28671574, 31125951, 29200008, 25074849, 27311534, 34399376]"
44760877,[25075261]
44761032,"[29475267, 25075361]"
44761757,[25075900]
44762026,[25760250]
44762775,"[25076719, 25924846]"
44763445,[21489194]
44763480,[25077390]
44764177,[25077964]
44764406,[25078153]
44766171,"[25079997, 27073972]"
44767317,[25080918]
44767581,"[25081075, 29877120]"
44768972,"[24586434, 22055264]"
44769928,[25082706]
44770651,[25205415]
44771040,[25083586]
44771314,[25083881]
44771693,[25084210]
44773375,[25085856]
44774852,[25086945]
44775540,[25087427]
44776400,[25088120]
44776408,[25088124]
44776963,"[29747632, 27154351, 25088574, 32571634]"
44777781,[25089116]
44777782,[25089117]
44778413,[25089508]
44778561,[25089624]
44778730,"[25848977, 25089749]"
44778812,[6931511]
44780485,"[25091359, 25121924]"
44782058,"[6621343, 15983566]"
44783654,"[27406753, 25094021]"
44784264,[25094565]
44784375,[25094647]
44784421,[25094691]
44784523,[25094770]
44785200,[25095298]
44785371,[25095428]
44785394,[25095445]
44786923,[25096484]
44787508,"[25297903, 25885971]"
44787510,[25387790]
44788135,[25097444]
44789117,[13548395]
44790077,[25099255]
44790122,[25099281]
44790214,[25099355]
44790612,"[25452356, 25099718, 25111264]"
44791253,[25100309]
44793056,"[19149172, 25867483, 25101627]"
44794648,[25102928]
44795162,[18775104]
44796965,[25104433]
44797670,[25105152]
44799168,[25106472]
44799353,"[626603, 18899764]"
44799881,[25107093]
44801488,[25108345]
44801995,"[32322178, 29069395, 28542882]"
44802925,[25109502]
44802926,[25109503]
44803239,[25109664]
44803540,[28247667]
44803857,[25110107]
44803972,[25110217]
44804047,[25110277]
44804416,[25110654]
44804675,[25110930]
44804678,[25110933]
44804738,"[25246679, 27418195, 25111012]"
44804904,[25111200]
44804937,"[25111228, 30125215, 25495125, 24769684]"
44804939,[25111232]
44804948,[25111242]
44804960,[25111257]
44804968,[25111266]
44804969,[25111267]
44804972,[25111270]
44804975,[25111273]
44804980,[25111278]
44804986,"[25111283, 26064744]"
44804987,[25111284]
44804988,[25111285]
44804995,"[25111294, 25452436]"
44805006,[25111305]
44805021,[25111319]
44805026,"[25164000, 25111324, 27418241, 25041921]"
44805032,[25111332]
44805606,"[27073969, 25111808]"
44805611,[25104370]
44805643,[25111831]
44806769,[25112851]
44807196,[25112890]
44807198,[25112892]
44807210,"[25518215, 26013607, 28165777, 25112905]"
44807328,[25113013]
44807742,[25113344]
44808180,"[25113701, 28006055]"
44808327,[25113878]
44809949,[12077916]
44810486,[25115885]
44810584,[27181414]
44810726,[25116062]
44810954,[15984336]
44812087,[25117148]
44812298,[25117285]
44812760,[23981011]
44813629,[25117995]
44813641,[25118007]
44813650,[25118017]
44813651,[25118018]
44814137,"[25527966, 25118347, 27287523]"
44815018,[25119086]
44815411,[25119512]
44815461,[25119571]
44816060,[25120358]
44816067,[25120361]
44816917,[25121227]
44817365,[25121658]
44818221,[25122878]
44819668,[25124235]
44820285,[29090902]
44820551,[25124870]
44821315,[25125308]
44821992,[26032543]
44822450,"[25189405, 25126106]"
44825790,[26033691]
44825905,[25129507]
44827517,[25130856]
44827518,[25130857]
44827541,[25130875]
44827751,"[25489168, 25131030]"
44827823,[25131077]
44828893,"[26190369, 25131835, 23275499]"
44829030,[25131931]
44829631,[25132332]
44829781,[25307263]
44829903,[25132550]
44829983,[25132639]
44830315,[25132962]
44832240,[25134779]
44832852,[25135326]
44833032,"[25810136, 25135501, 26147699]"
44833328,[25135758]
44833593,[25135976]
44833615,[25136006]
44834851,[1898548]
44837568,"[25138926, 29499012, 33147522]"
44838265,"[27427322, 25139599]"
44838895,[25140266]
44839226,[25140563]
44840384,[25141481]
44840803,[25141801]
44841341,[25142321]
44841471,[25142440]
44841980,[25142879]
44842487,[25143340]
44842758,[25143594]
44845188,[25145120]
44845560,[25145344]
44845734,[25145465]
44845894,[25145558]
44846560,[22016212]
44847027,[25146562]
44847918,[25147292]
44848943,[25148353]
44849772,[25149067]
44850534,[25426472]
44851011,[3061303]
44851012,[3061302]
44851032,[5800330]
44851055,[25150140]
44851614,[25150520]
44851904,[25150772]
44853685,[25151872]
44853857,[25151935]
44854955,[25152827]
44854973,[32048146]
44856061,[25153923]
44856412,"[25154187, 18743856]"
44856538,[25154291]
44857594,[25155220]
44858260,[25155786]
44859153,[25156497]
44860110,[25157380]
44860207,[25157472]
44860685,"[25331258, 27424096]"
44862126,"[25158637, 31085590]"
44863255,[25159786]
44863728,[25053195]
44863745,[25160324]
44863992,[20183552]
44864426,[25160903]
44864668,[25161153]
44864957,[25161375]
44864991,[25161405]
44865549,"[28286436, 25162010, 35823148, 32847821]"
44865945,[25162395]
44866216,[25162623]
44866225,[25162627]
44866230,"[26090029, 25162634]"
44866236,[25162641]
44866237,"[25162642, 18369231]"
44867450,"[22750645, 22706586, 10042151, 8335144]"
44867803,[25163963]
44867922,"[25164037, 32315395]"
44868125,[25164207]
44869449,[25165236]
44869478,"[26067582, 25165245, 26104862]"
44869556,[25165287]
44869575,[25165311]
44869597,"[35393336, 25165331, 26921596]"
44870451,[25165864]
44870463,[25165875]
44870465,[25165877]
44870494,[25165905]
44871209,[25166419]
44871429,[25166610]
44871479,[25166671]
44872028,[25912413]
44872034,[25899111]
44872076,"[25415083, 25167346]"
44872083,[25167353]
44872086,[25167356]
44872132,[25167387]
44872157,[25167412]
44872165,[25167421]
44872183,[28249658]
44873064,[25168201]
44874182,[25169245]
44875500,[25170505]
44875767,[25170739]
44876096,[25171047]
44876109,[25171056]
44876444,"[25930895, 25171337]"
44876480,[25171380]
44876705,[25171596]
44877066,[25171915]
44877365,"[25273116, 26217439, 25172112]"
44877434,[25172172]
44877756,[25172381]
44877826,"[30842704, 29480674, 27415389, 25172436]"
44878376,[26922443]
44878603,[25934322]
44878967,[25173146]
44878979,[25173156]
44879181,[25173288]
44879398,[25173461]
44879456,[25173501]
44879485,[25173529]
44879493,[25173537]
44881116,[35425752]
44881470,[25175521]
44881556,[27857951]
44881679,[26428926]
44881683,[26428960]
44881686,[25175722]
44881928,[25175913]
44882186,[25176179]
44882522,[25176456]
44882681,[25176597]
44883921,[26217846]
44884562,[25615294]
44884580,[25178123]
44884812,"[32729128, 32606143, 30240150, 29554540, 33911916, 25967949, 28936157, 25178304]"
44886371,[25179341]
44886713,[25179546]
44887115,[25179841]
44887143,"[26486384, 26779703]"
44887245,[25179930]
44887260,[26887758]
44887261,[27180647]
44887267,[25179945]
44888332,[25180913]
44889273,"[25181826, 33904961]"
44889280,[25181834]
44889816,[25182287]
44890506,[25182901]
44890521,[24924051]
44890537,[29637581]
44892353,[25184460]
44893860,[25185383]
44894114,"[25822855, 25185535]"
44895295,"[26783172, 25186289]"
44895570,"[20948805, 25186559]"
44897309,[25188055]
44897850,[25188436]
44897955,[25188505]
44898030,[25188571]
44901433,[25191443]
44902519,[25192152]
44902687,[25192231]
44904208,"[25193519, 33849543]"
44904714,[25194038]
44904892,[28369438]
44905262,[25194622]
44905560,[25194898]
44906982,"[30220916, 25196145]"
44909002,[25197834]
44911991,[25986987]
44912238,[25200154]
44912246,[25200159]
44913046,[25200936]
44913301,[25201177]
44913328,[25201201]
44913693,[25201533]
44915107,[25202839]
44917986,"[25205298, 25205300]"
44918010,"[25205331, 26230839]"
44918011,[25205332]
44918013,[25205334]
44918015,[25205336]
44918016,"[25205337, 36064023, 25870887]"
44918022,[25205343]
44918056,[25205381]
44918057,[25205382]
44918060,[25205386]
44918092,[25205425]
44918093,"[29745152, 25205426]"
44918094,[25205427]
44918095,[25205428]
44918098,[25205431]
44918101,[25205435]
44918105,[25205442]
44918106,[25205443]
44919960,[25206702]
44920511,[25207166]
44920699,[25207336]
44921651,[25208270]
44921681,[25208302]
44921767,[25208370]
44921768,[25208371]
44922044,[25208604]
44922298,[25208857]
44925465,[25211730]
44927317,[25212873]
44927328,[25212881]
44927329,[25212883]
44927330,[25212884]
44927337,[25212890]
44927339,[25212892]
44927351,[25212900]
44927376,[25212916]
44928934,[25214282]
44928977,[25214313]
44929020,[25214352]
44929605,"[34007396, 25214888, 34007202]"
44930843,[25216000]
44931021,[25216111]
44931033,[25216127]
44931074,[25216156]
44931264,[25814004]
44933024,[25218633]
44935780,[25220695]
44936773,[25221389]
44936780,[25221398]
44936786,[25221402]
44936790,[25221407]
44936928,[352391]
44937943,[25620781]
44939956,[25224257]
44940024,[25224335]
44940531,[25224760]
44940665,[25224912]
44941313,[25225471]
44941441,"[34755618, 25225609]"
44941444,[25225613]
44941537,[25225713]
44941648,[25225834]
44941691,"[27406748, 25225877, 30815756]"
44941701,"[29414902, 25225884, 31932527, 29902412]"
44941717,"[25225891, 29499031]"
44941736,"[34973259, 25225902]"
44943810,[25227342]
44943920,[25227451]
44944380,[25227785]
44944731,[25228141]
44944758,[25406110]
44944827,[25228257]
44944872,[25228310]
44945589,[25228950]
44946946,[29352755]
44947084,[23646248]
44947499,"[25230600, 29499032]"
44947624,[25230755]
44947662,[25230798]
44947688,[25230826]
44947736,[25230879]
44948378,[25231307]
44950361,[25232862]
44950539,[25614407]
44950899,"[25752939, 25512235, 25233269]"
44950913,[25233279]
44952846,[378049]
44954730,[25236401]
44955681,[10859956]
44955690,[8408979]
44956158,[25237519]
44957574,[25238677]
44957902,[25238924]
44959015,"[27833735, 30369972]"
44959046,[25239631]
44959067,[25239643]
44959234,[25239765]
44959558,[25239996]
44959575,[25240006]
44959632,[25240052]
44959724,[25240131]
44960248,[17251107]
44960715,[25241103]
44961090,"[25241561, 25241562]"
44961164,"[35222775, 29820784, 31383615, 36380625, 25241697, 31329939]"
44961165,"[25241698, 34817094, 32570583]"
44961166,"[27315846, 25241699, 29790379]"
44961167,"[31444948, 25241700, 34232908]"
44961168,[25241701]
44961169,"[25241703, 26203876]"
44961170,[25241704]
44961171,"[25241705, 26109187]"
44961172,"[26192679, 25241706]"
44961173,"[30309856, 25241707, 29581198]"
44961174,"[25241708, 27285262, 34464610, 29790399]"
44961175,[25241709]
44961180,"[25241714, 26892606]"
44961181,"[25241715, 26867216]"
44961183,"[25241717, 18456543]"
44961186,"[25241720, 27876502]"
44961188,"[25241722, 32139723]"
44961189,[25241723]
44961191,"[25241725, 28109896]"
44961193,"[25241727, 30399055]"
44961195,"[25241729, 27405481]"
44961196,"[26797336, 25241730]"
44961198,"[28073023, 25241732]"
44961199,"[27285693, 25241733]"
44961201,"[28121722, 25241735]"
44961205,[25241740]
44961207,[25241742]
44961208,"[18624025, 25241743, 28262285]"
44961209,"[30357315, 25241744]"
44961210,[25241745]
44961212,[25241747]
44961213,[25241748]
44961214,"[25241749, 27811655]"
44961215,[25241750]
44961216,[25241751]
44961221,"[25241757, 27888277]"
44961222,"[27435172, 25241758]"
44961224,[25241760]
44961227,[25241763]
44961229,"[25241765, 28121819]"
44961230,"[25241766, 26532133, 26236857]"
44961231,"[27157610, 25241767]"
44961233,"[25241769, 27168416]"
44961234,"[26796954, 25241770]"
44961235,"[25241771, 27778538]"
44961236,[25241772]
44961237,[25241773]
44961238,[25241774]
44961239,[25241775]
44961240,[25241776]
44961241,[25241778]
44961242,[25241780]
44961243,[25241779]
44961244,[25241781]
44961245,[25241782]
44961247,"[26192681, 25241784]"
44961248,"[25241785, 26248744]"
44961308,"[25241886, 29378665, 32059849]"
44961331,[25241912]
44961338,[25241920]
44961339,[25241921]
44961341,[25241923]
44961388,"[28963206, 25241984]"
44961390,"[25241986, 25894705, 28695177, 25775128, 25953619, 25744500]"
44961407,[25242005]
44961408,[25242006]
44961420,[25242024]
44963177,"[25243735, 35229390, 27869957, 26970967, 27227611, 36145382]"
44963616,[25244087]
44964182,[20619107]
44966039,[25246130]
44966091,[25246192]
44966416,[25246596]
44968343,[25247834]
44969538,[25248824]
44970257,[25249474]
44970444,[25249651]
44970597,"[25249798, 34888279]"
44971354,"[32048200, 25250455]"
44971476,[25250549]
44972364,[25251394]
44973357,[25252314]
44973781,[25252675]
44973821,[25252720]
44973826,[25252723]
44973830,[25252729]
44974571,[25253271]
44977746,"[32489030, 25255796]"
44978013,[25256034]
44978089,[25256097]
44978354,[25256301]
44978358,[25256305]
44978379,[25256311]
44978505,[25698357]
44978548,[25256456]
44978553,[25256461]
44979217,"[26240623, 25257110]"
44979442,[25257329]
44979452,[25257341]
44979454,[25257343]
44979460,[25257347]
44979463,[25257350]
44979474,[25257356]
44979486,[25257367]
44979505,[25257381]
44979664,[25257548]
44981112,[7326067]
44981764,[25259232]
44982987,[25260066]
44983801,[25260550]
44983812,[25260561]
44983839,[25260598]
44983846,[25260604]
44983882,[25260646]
44983906,[25260674]
44984660,[25261228]
44985606,[25262162]
44985637,[28418714]
44985701,[25262225]
44985710,[25262234]
44985712,[27746650]
44985715,[27751316]
44985724,[26867579]
44985726,[25919297]
44985853,"[25262368, 33641232]"
44986072,[25262576]
44986093,[25262580]
44986589,[25263105]
44986686,"[25448978, 25263169, 27003779]"
44986858,[25263299]
44986952,[25263384]
44986971,[25263393]
44987001,[25263411]
44987010,[25263415]
44987068,[25263468]
44987082,[25263481]
44987172,[28862532]
44987270,[13277151]
44987568,[25263852]
44987827,[31224136]
44988067,[25264282]
44988489,[25264699]
44988492,"[25264704, 28819722]"
44989138,[25265286]
44989359,[25265503]
44990753,"[25266411, 32605299]"
44990791,[25760251]
44991196,[25266691]
44991399,[32802126]
44991775,[25267087]
44991801,[25267110]
44992000,[25267210]
44992299,"[31693753, 26051611, 25267408, 26922162]"
44993266,[25268302]
44993625,[25268600]
44993681,"[31119826, 25268649]"
44996312,[25271032]
44997340,[25271972]
44997347,[25271979]
44997392,[25272003]
44997671,"[31705548, 34437954, 25272218, 34972110, 28463542, 31195852]"
44998206,[25312538]
44998997,[25273094]
44999109,[25273121]
44999279,[25273209]
44999766,[25273556]
45001198,"[27160660, 25275114]"
45001246,[32600373]
45001730,[25275706]
45002239,[19203336]
45002271,[25276237]
45002443,[25276428]
45002467,[25276455]
45002633,[25276638]
45003000,[25277027]
45003361,[25277402]
45004081,[25278093]
45004764,[25278730]
45006349,[25280200]
45007595,[25281333]
45007602,[25281340]
45008421,[30955092]
45010679,[25284078]
45011960,[25285176]
45011961,[25285177]
45011962,[25285178]
45011963,[25285179]
45011964,[25285180]
45011980,[25285185]
45011982,[25285186]
45013643,"[27427941, 25955205]"
45013895,[25286920]
45013953,[25286988]
45016542,[28603194]
45019664,[25292714]
45022664,[22467682]
45022753,"[29394912, 30024552, 25295181]"
45024866,[25297113]
45026758,[25298888]
45028482,[25300694]
45028515,[25300719]
45028572,[25374558]
45029726,[25301772]
45030187,[25302144]
45031857,[25303452]
45033358,[25304516]
45036754,[25306717]
45040873,[28260367]
45042931,[25311807]
45043802,[25312407]
45046601,[25314913]
45046885,[11359351]
45049123,[25316931]
45050548,[25318132]
45051676,[25318876]
45051685,[25318888]
45051699,[25318898]
45051700,[25318899]
45051701,[25318900]
45051702,[25318902]
45051712,[25318911]
45051714,[25318912]
45051715,[25318913]
45051723,[25318921]
45051887,[25319012]
45051890,[25319016]
45051891,[25319017]
45051892,[25319018]
45051894,[25319020]
45051895,[25319021]
45051896,[25319022]
45051897,[25319023]
45051898,[25319024]
45051899,[25319025]
45051900,"[25319026, 29473044]"
45051901,[25319027]
45051903,[25319029]
45051904,"[27882127, 25319030]"
45051905,[25319031]
45051906,[25319032]
45051907,"[28373765, 25319033]"
45051908,[25319034]
45051909,"[27801019, 25319035]"
45051910,[25319036]
45051911,"[27800993, 25319037]"
45051912,"[25319038, 28419273]"
45051913,"[28253202, 25319039]"
45051915,[25319041]
45051916,"[29479128, 25319042]"
45051917,[25319043]
45051918,"[28237229, 25319044]"
45051919,[25319045]
45052634,[25319654]
45052671,[25319682]
45053187,[306844]
45054552,[29930617]
45054831,"[30193055, 25321683]"
45054863,[30193070]
45054951,[25321777]
45055663,"[25322360, 23002234]"
45055837,[25322500]
45055865,[25955508]
45055868,[29413682]
45055893,[29413702]
45056085,[25322823]
45056094,"[25322827, 33300527]"
45056109,[33535977]
45056152,[26428803]
45056164,[26428820]
45056174,[26007689]
45056766,[25323351]
45056997,[23197323]
45057022,[23904733]
45057038,"[26544299, 25323576, 35009648]"
45057098,"[25360556, 26049340]"
45057391,[25066558]
45060260,[25325781]
45060425,"[25563671, 28596977]"
45060945,[25326458]
45061106,[25326619]
45061774,[25327150]
45062017,"[28084187, 25327324]"
45062822,[25327998]
45063624,[13321332]
45064486,[25329357]
45064506,[25329376]
45064870,[25329634]
45065320,[25330046]
45065326,[25330052]
45065352,[25330082]
45065365,[25330099]
45065366,[25330100]
45065419,[25330166]
45065478,[25330238]
45065503,[25330264]
45065535,[25330303]
45065553,[25330323]
45065561,[25330331]
45066134,[25330802]
45066474,"[25331036, 25677705]"
45066475,[25331037]
45066610,[25331146]
45066663,[25331188]
45066771,"[27073190, 25331255]"
45067869,"[25332000, 29778857, 25331999]"
45067875,"[25332006, 25332005]"
45067883,"[25332017, 25332016]"
45067897,"[25332035, 25332066]"
45070183,[25333929]
45070897,"[26218601, 25334626]"
45070956,[25334680]
45070997,[13556415]
45071550,[25335182]
45073253,"[34377127, 25336670]"
45074078,"[28092362, 26892290, 29383131, 30169407, 27848764, 25337337, 26948020]"
45076721,"[13810166, 11921769]"
45077273,[25339860]
45078837,[25341277]
45080346,"[25779161, 25342476]"
45080606,[25342680]
45080619,[25342693]
45081335,[25343236]
45081563,[25343369]
45083000,[25344180]
45083716,[25344687]
45083717,[25344688]
45084906,[25345933]
45085281,[25346239]
45085359,[25346304]
45085374,[25346320]
45085402,[25346350]
45085414,[25346364]
45085659,[25346536]
45086130,"[25346864, 25346883]"
45086489,[6794086]
45086512,[7664439]
45088868,[21532241]
45088913,[25348959]
45089753,[25349464]
45089935,[25349600]
45089941,"[25813977, 25349602]"
45090556,[6714134]
45090590,"[25349890, 25618275]"
45090765,[25350007]
45091514,[25350543]
45091519,[25350549]
45091528,[25350554]
45091535,[25350563]
45093092,[25351964]
45094140,[30140026]
45094185,[30140011]
45094532,[6414399]
45094767,[25353372]
45094770,[25353374]
45094772,[25353376]
45094857,[25353459]
45095466,[25353981]
45095560,[25354081]
45095613,[25354141]
45097060,[25355263]
45099075,[25356679]
45100281,[25357868]
45100282,[25357869]
45100283,[25357870]
45100284,[25357871]
45100297,[25357882]
45100804,[25358244]
45101191,[25358547]
45101607,"[32964497, 25358827, 33271012, 31357216, 29501178]"
45102899,[25359844]
45104364,[25361253]
45104912,[25361573]
45105017,"[27260027, 25361629]"
45105457,[25361867]
45105854,[25362114]
45105856,[25362116]
45105863,[25362123]
45105881,[25362141]
45105884,[25362144]
45105947,[25362181]
45106528,[25362568]
45106778,[25362786]
45107013,[25363008]
45107095,[25363090]
45107158,[25363153]
45107216,"[34091832, 25363212, 28818824, 29360099]"
45107438,"[25363432, 26873358]"
45107444,[25363438]
45107445,[25363439]
45107451,"[25363446, 26059725]"
45107507,"[25363500, 28544095]"
45107515,"[25363508, 28170738]"
45107518,"[32953643, 29767615, 25363511]"
45109828,[25365404]
45109931,[25365469]
45111059,[27227274]
45111237,[4576202]
45111322,"[26023486, 25366502]"
45111334,[25366510]
45111362,"[27844257, 25241915]"
45112174,[25367096]
45113077,[27504461]
45114187,[25368100]
45114225,[25368120]
45114395,[25368260]
45115313,[25369082]
45115527,[25369294]
45115605,[25369371]
45115607,[25369373]
45115710,[25369456]
45116517,[25370232]
45116584,[25370287]
45118430,[25371932]
45118787,[25372249]
45119099,[25372512]
45119212,[25372613]
45119969,[25373165]
45121324,[11629356]
45121972,"[26231695, 33160054, 25374417]"
45122252,[25374674]
45122529,[25374941]
45123234,[25375510]
45123277,"[25375558, 28452390]"
45124090,"[18734068, 20451511]"
45124206,[25376425]
45124209,[25376428]
45124285,[8933023]
45124288,"[17689328, 24382132]"
45125259,[25377435]
45126815,[25378719]
45127441,[25379197]
45129161,"[25380371, 25380320, 28218216]"
45129262,"[25380376, 25384613, 28359637]"
45129719,[25378743]
45130545,[26813607]
45132034,[25382818]
45132198,[25382928]
45132673,"[25383276, 25996752]"
45133251,"[25383756, 25595838, 34824437]"
45133838,[25384254]
45136239,[25385780]
45136287,[25839458]
45137272,[25386652]
45137278,[25386660]
45137309,"[27794382, 25386700]"
45137698,"[13228403, 15109883]"
45137875,"[25387216, 25387731]"
45138144,"[34936652, 25387655, 27984418]"
45138146,[25387657]
45138147,[25387658]
45138149,[25387661]
45138150,[25387662]
45138196,[25387746]
45138200,[25387750]
45138215,"[27265443, 25387788]"
45138216,"[29243322, 29860425, 25387789]"
45138220,[25387793]
45138221,[25387794]
45138224,[25387798]
45138225,"[28163214, 25387808]"
45138232,[25387835]
45138274,"[25387876, 28453322]"
45138556,[25388151]
45138590,[26131722]
45140102,[25389551]
45140151,[25389603]
45141164,[14523416]
45143962,[25392469]
45146067,"[27262909, 25394441]"
45147492,[25395719]
45147798,[25395960]
45147853,[25396001]
45147884,[25396027]
45148300,[25396383]
45148669,[25396682]
45149878,[25397584]
45150571,[25398043]
45150986,[25398280]
45152421,"[25755065, 25399195]"
45152437,[25399207]
45154381,[25769981]
45155972,[25402422]
45156553,"[25402964, 25792012]"
45157020,[1256072]
45157040,"[25986974, 29535184, 29990510]"
45158718,"[25814174, 30212116, 25404732]"
45158739,[25404748]
45159410,[25405206]
45159414,[25405211]
45159419,[25405215]
45159434,[25405225]
45159440,[25405230]
45159451,[25405239]
45159460,[25405244]
45159461,[25405246]
45159478,[25405256]
45159962,[25405630]
45161290,[25406923]
45161642,[25407196]
45163010,[25408396]
45163575,[25408875]
45165147,[25410144]
45165489,[25410393]
45166195,[25410764]
45166894,[25411163]
45166977,[25411228]
45167052,[25411273]
45168703,"[34853392, 25412707, 25986953, 26861719, 33820499]"
45169787,[25413727]
45170285,"[25414118, 25822870]"
45170761,[25414487]
45170910,[25414604]
45172147,[25415671]
45172171,[25415688]
45172222,[25415738]
45172660,[25416051]
45174054,[25416868]
45174317,[25417042]
45174337,[81712]
45174354,[2168547]
45174413,[25417095]
45174426,[25417109]
45174428,[25417112]
45175227,[25417678]
45175332,[25417777]
45175390,[25417844]
45175737,[25418178]
45176951,[25303984]
45178378,"[27787438, 25420595, 25421032]"
45178490,[25420701]
45179869,[25421824]
45179953,[25421893]
45180436,[25422269]
45180707,[25422443]
45180992,"[34690706, 25422604]"
45185077,[25425873]
45185205,"[33606052, 25425999]"
45185349,"[25426046, 30627373, 29216743]"
45188351,[25428261]
45189232,[25428695]
45189262,[25428714]
45189487,[25428841]
45190479,[25429546]
45190527,"[23915270, 24924726, 34594249, 29508740]"
45190529,[23490791]
45190811,[25429904]
45190815,[25429909]
45191415,[25430710]
45191417,[25430712]
45191419,"[27833694, 25430714]"
45191441,[25430767]
45191443,"[25430770, 28601386]"
45191444,"[25430771, 28601229]"
45191449,[25430781]
45191451,[25430783]
45191459,[25430791]
45191476,[25430816]
45191481,"[28796772, 25430822]"
45191830,[25431134]
45192187,[25431436]
45192259,[25431506]
45192319,[25431554]
45192357,[25431595]
45192811,[25431958]
45196952,[7392022]
45197848,[25435891]
45198499,[25436390]
45198990,[31836561]
45199916,[25437775]
45200218,[25438033]
45201464,"[27222614, 32919457, 25439115, 25698223, 26764548]"
45201777,[25439427]
45205258,[25441935]
45205729,"[23153910, 25442271]"
45206373,[25442885]
45206585,[25443094]
45207682,[25444135]
45208355,[25444823]
45209684,"[25445979, 25746008]"
45210701,"[33197243, 25446776]"
45210845,[25446874]
45210865,[25446893]
45211506,[25447229]
45212348,[25447712]
45212357,[25447717]
45212361,[25447722]
45212368,[25447729]
45212369,[25447730]
45212372,[25447733]
45212373,[25447734]
45212380,[25447740]
45212384,[25447742]
45212392,[25447749]
45212394,[25447751]
45213051,"[28128845, 25448261]"
45213621,[26109960]
45213912,[25449242]
45213949,[25449278]
45213958,[25449292]
45214168,[25449474]
45214374,[25449668]
45214400,[30105806]
45214463,"[30105809, 25449765]"
45214643,[30105828]
45215055,[25450357]
45215071,[25450376]
45215605,[25450788]
45215730,[25450923]
45216378,"[32796536, 26156272, 33979667, 27878433, 27344385, 26952655, 26231154, 26892222, 25451555, 35782237]"
45216723,[25451887]
45217265,[25452418]
45217545,[25452658]
45217720,"[11279472, 17456037]"
45218832,[25453558]
45221137,[25454995]
45221152,[25455010]
45221442,[25455159]
45221473,[25455204]
45221709,[25455465]
45222529,[25456263]
45222552,[22584226]
45223075,[25456814]
45224138,[25457630]
45224181,[25457667]
45225144,"[22310446, 9621554, 18304586]"
45225202,[25458483]
45225373,[25458590]
45225482,[25458688]
45225640,[25458831]
45226496,"[23546762, 25562620]"
45226500,[24487029]
45227907,"[25460501, 30052403, 26194792]"
45228708,[25461326]
45228792,[25461436]
45228799,[25461445]
45229053,[25461670]
45229766,[25462384]
45230100,"[30056940, 28820556, 25476221, 34838910, 25814001]"
45230423,[25463064]
45230715,"[25463372, 33982819, 31140459, 33012568]"
45232310,[25464764]
45232675,"[33809993, 31077059, 25465117, 30329715]"
45232795,[25465212]
45233178,[18752478]
45233837,[25465959]
45234751,[25466495]
45235287,[25466903]
45236405,[25490999]
45238662,[25469601]
45239536,[25470244]
45239647,[25470314]
45239691,[25470358]
45239804,"[25470458, 25533423, 27872016]"
45240206,"[26888125, 25470732]"
45240234,[25470764]
45240247,[25470776]
45240294,"[25470811, 25749507]"
45240555,[25470959]
45241082,[25471281]
45241491,[25471461]
45242006,[25471836]
45242343,"[25469927, 32872733, 34828230, 29422271]"
45243054,[25472878]
45243300,[25473060]
45243535,[25473281]
45243590,[25473323]
45244065,[25473741]
45244131,[25473797]
45244188,[25473841]
45244398,"[25650405, 25481599, 25473968, 31364911, 25546006]"
45244424,[25473995]
45245879,[25475228]
45246327,[25475569]
45247365,"[25476305, 30056942, 29987308, 25814066, 34840639]"
45247609,[25476463]
